학수번호,분반,교과목명,이수구분,학년,학점,이론,실습,요일 및 강의시간,강의실,교수명,강의언어
9489,16,세계사:인간과문명,중핵필수선택,2,3,3,0,금13:30-15:00,광712,문종현,한국어
9489,17,세계사:인간과문명,중핵필수선택,2,3,3,0,금15:00-16:30,광712,박효근,한국어
9489,18,세계사:인간과문명,중핵필수선택,2,3,3,0,금16:30-18:00,광712,문종현,한국어
496,1,교육심리,교직,2,2,2,0,목14:00-16:00,광108B,박수원,한국어
496,2,교육심리,교직,2,2,2,0,목16:30-18:30,광108B,박수원,한국어
512,1,교육철학및교육사,교직,2,2,2,0,화14:00-16:00,광108B,조나영,한국어
512,2,교육철학및교육사,교직,2,2,2,0,화16:30-18:30,광108B,조나영,한국어
9030,1,취업역량개발론,중핵필수,3,1,1,0,,,김승구,한국어
9030,2,취업역량개발론,중핵필수,3,1,1,0,,,이경랑,한국어
9030,3,취업역량개발론,중핵필수,3,1,1,0,,,이병진,한국어
9030,4,취업역량개발론,중핵필수,3,1,1,0,,,노성호,한국어
9030,5,취업역량개발론,중핵필수,3,1,1,0,,,하문식,한국어
9030,6,취업역량개발론,중핵필수,3,1,1,0,,,민경석,한국어
9030,7,취업역량개발론,중핵필수,3,1,1,0,,,배기형,한국어
9030,8,취업역량개발론,중핵필수,3,1,1,0,,,이덕로,한국어
9030,9,취업역량개발론,중핵필수,3,1,1,0,,,임종수,한국어
9030,10,취업역량개발론,중핵필수,3,1,1,0,,,최진호,한국어
9030,11,취업역량개발론,중핵필수,3,1,1,0,,,이충훈,한국어
9030,12,취업역량개발론,중핵필수,3,1,1,0,,,유승석,한국어
9030,13,취업역량개발론,중핵필수,3,1,1,0,,,차영준,한국어
9030,14,취업역량개발론,중핵필수,3,1,1,0,,,차영준,한국어
9030,15,취업역량개발론,중핵필수,3,1,1,0,,,최희진,한국어
9030,16,취업역량개발론,중핵필수,3,1,1,0,,,장순민,한국어
9030,17,취업역량개발론,중핵필수,3,1,1,0,,,김용휘,한국어
9030,18,취업역량개발론,중핵필수,3,1,1,0,,,박황서,한국어
9030,19,취업역량개발론,중핵필수,3,1,1,0,,,박창진,한국어
9030,20,취업역량개발론,중핵필수,3,1,1,0,,,송형규,한국어
9030,21,취업역량개발론,중핵필수,3,1,1,0,,,문현준,한국어
9030,22,취업역량개발론,중핵필수,3,1,1,0,,,송재승,한국어
9030,23,취업역량개발론,중핵필수,3,1,1,0,,,김원일,한국어
9030,24,취업역량개발론,중핵필수,3,1,1,0,,,이동규,한국어
9030,25,취업역량개발론,중핵필수,3,1,1,0,,,김영욱,한국어
9030,26,취업역량개발론,중핵필수,3,1,1,0,,,이종재,한국어
9030,27,취업역량개발론,중핵필수,3,1,1,0,,,권일한,한국어
9030,28,취업역량개발론,중핵필수,3,1,1,0,,,김형목,한국어
9030,29,취업역량개발론,중핵필수,3,1,1,0,,,곽관웅,한국어
9030,30,취업역량개발론,중핵필수,3,1,1,0,,,이경태,한국어
9030,31,취업역량개발론,중핵필수,3,1,1,0,,,홍영준,한국어
9030,32,취업역량개발론,중핵필수,3,1,1,0,,,김종성,한국어
9030,33,취업역량개발론,중핵필수,3,1,1,0,,,이강화,한국어
9030,34,취업역량개발론,중핵필수,3,1,1,0,,,김진성,한국어
9030,35,취업역량개발론,중핵필수,3,1,1,0,,,정재윤,한국어
9030,36,취업역량개발론,중핵필수,3,1,1,0,,,이기정,한국어
9030,37,취업역량개발론,중핵필수,3,1,1,0,,,강덕모,한국어
9030,38,취업역량개발론,중핵필수,3,1,1,0,,,장선희,한국어
9030,39,취업역량개발론,중핵필수,3,1,1,0,,,한창완,한국어
9030,40,취업역량개발론,중핵필수,3,1,1,0,,,송현옥,한국어
9030,41,취업역량개발론,중핵필수,3,1,1,0,,,최승재,한국어
476,1,교육방법및교육공학,교직,3,2,2,0,월14:00-16:00,광108B,김경진,한국어
476,2,교육방법및교육공학,교직,3,2,2,0,월16:30-18:30,광108B,김경진,한국어
8337,1,특수교육학개론,교직,3,2,2,0,수14:00-16:00,광108B,권현수,한국어
8337,2,특수교육학개론,교직,3,2,2,0,수16:30-18:30,광108B,권현수,한국어
9773,1,학교폭력예방의이론과실제,교직,3,2,2,0,금14:00-16:00,광108B,정일용,한국어
9773,2,학교폭력예방의이론과실제,교직,3,2,2,0,금16:30-18:30,광108B,정일용,한국어
534,1,교육행정및교육경영,교직,4,2,2,0,금14:00-16:00,광106,곽창신,한국어
534,2,교육행정및교육경영,교직,4,2,2,0,금16:30-18:30,광106,곽창신,한국어
8357,1,국어국문학의현재와미래,전공필수,1,3,3,0,월수12:00-13:30,집408,주경희,한국어
4491,1,한국어의이해,전공선택,1,3,3,0,월15:00-18:00,집408,이민우,한국어
8358,1,한국어어문생활의실제,전공선택,2,3,3,0,화목15:00-16:30,집408,심지영,한국어
8359,1,한국근대시론,전공선택,2,3,3,0,화목16:30-18:00,집408,김승구,한국어
7946,1,한국고전소설론,전공필수,3,3,3,0,월수13:30-15:00,집408,정대림,한국어
8232,1,국어교과교재연구및지도법,전공선택,3,3,3,0,월수10:30-12:00,집408,주경희,한국어
8317,1,국어논리및논술,전공선택,3,3,3,0,화12:00-15:00,충209A,이소라,한국어
8368,1,한국문화와한국어교육,전공선택,3,3,3,0,화10:30-13:30,집408,민진영,한국어
8369,1,한국근대소설론,전공선택,3,3,3,0,금15:00-18:00,집408,정하늬,한국어
8484,1,한국문학과영상문화,전공선택,3,3,3,0,금12:00-15:00,집408,정하늬,한국어
8490,1,한국문학의역사,전공선택,4,3,3,0,화목13:30-15:00,집408,김승구,한국어
8491,1,한국어화용론,전공선택,4,3,3,0,목10:30-13:30,집408,심지영,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,김승구,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,주경희,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,심지영,한국어
2732,1,일본문화,전공선택,1,3,3,0,월수15:00-16:30,집702,박유하,한국어
8739,1,현대중국의이해,전공선택,1,3,3,0,월수16:30-18:00,집309,이문기,한국어
9490,1,영어의활용,전공선택,1,3,3,0,월15:00-18:00,광714,탁진영,한국어
9490,2,영어의활용,전공선택,1,3,3,0,화12:00-15:00,광714,곽은주,한국어
9491,1,영문번역의첫걸음,전공선택,1,3,3,0,화목12:00-13:30,집403,김성훈,한국어
9611,1,초급중국어,전공선택,1,3,3,0,화목13:30-15:00,집309,강필임,한국어
9611,2,초급중국어,전공선택,1,3,3,0,화목15:00-16:30,집309,강필임,한국어
9611,3,초급중국어,전공선택,1,3,3,0,화목09:00-10:30,집309,박선영,한국어
10369,1,일본어A2,전공선택,1,3,3,0,화목10:30-12:00,집404A,Murakami Kenichi,한국어
10369,2,일본어A2,전공선택,1,3,3,0,화목12:00-13:30,집404A,Murakami Kenichi,한국어
6436,1,문학과언어,전공선택,4,3,3,0,화목13:30-15:00,집403,임태연,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,강자모,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,곽은주,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김세영,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김수연,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이경랑,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이동영,한국어
10112,7,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,정영희,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,탁진영,한국어
7774,1,영어어휘와발음,전공필수,2,3,3,0,화목13:30-15:00,집503,정영희,한국어
7774,2,영어어휘와발음,전공필수,2,3,3,0,화목15:00-16:30,집503,정영희,한국어
6106,1,영어와컴퓨터,전공선택,2,3,3,0,월수09:00-10:30,집503,이동영,한국어
6554,1,국제업무와영어,전공선택,2,3,3,0,월수10:30-12:00,집503,이동영,한국어
6554,2,국제업무와영어,전공선택,2,3,3,0,월수13:30-15:00,집503,이동영,한국어
7649,1,현대사회와영어,전공선택,2,3,3,0,화목12:00-13:30,집503,김세영,영어
10323,1,코퍼스속의영어어휘,전공선택,2,3,3,0,월수13:30-15:00,집403,탁진영,영어
2238,1,영어통사론,전공필수,3,3,3,0,화09:00-12:00,집403,김수연,영어
7927,1,미국사회와문학,전공필수,3,3,3,0,월수10:30-12:00,집403,강자모,한국어
7927,2,미국사회와문학,전공필수,3,3,3,0,월수12:00-13:30,집403,강자모,한국어
7825,1,창의적영어읽기,전공선택,3,3,3,0,화목10:30-12:00,집503,정영희,한국어
7926,1,문학번역,전공선택,3,3,3,0,월15:00-18:00,집503,김지원,한국어
8233,1,영어교과교재연구및지도법,전공선택,3,3,3,0,"월12:00-13:30,월13:30-15:00",집503/집804,이경랑,한국어
8318,1,영어논리및논술,전공선택,3,3,3,0,"수12:00-13:30,수13:30-15:00",집503/집804,이경랑,한국어
8376,1,영어교육세미나,전공선택,3,3,3,0,화목15:00-16:30,집403,김세영,영어
10325,1,IT기반영어로컬라이제이션,전공선택,3,3,3,0,월15:00-18:00,집402,곽은주,한국어
6408,1,일본어능력시험,전공필수,4,0,0,0,,,이병진,한국어
8402,1,한일비교문화론,전공필수,4,3,3,0,화목10:30-12:00,집702,이응수,한국어
8402,2,한일비교문화론,전공필수,4,3,3,0,화목15:00-16:30,집702,이응수,한국어
9095,1,일문학강독3,전공선택,4,3,3,0,월수15:00-16:30,집502,김효숙,한국어
9099,1,일본의근대문학,전공선택,4,3,3,0,화목12:00-13:30,집702,이병진,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,박유하,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이병진,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이응수,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,정혜경,한국어
5843,1,일본어작문2,전공선택,2,3,3,0,화목13:30-15:00,집502,Yano Takayoshi,한국어
8393,1,고급일본어2,전공선택,2,3,3,0,화목12:00-13:30,집502,Yano Takayoshi,한국어
9080,1,일본사회입문,전공선택,2,3,3,0,월수12:00-13:30,집702,정혜경,한국어
10376,1,일본기업경영론,전공선택,2,3,3,0,화15:00-18:00,집404A,이동현,한국어
9087,1,일문학과역사,전공필수,3,3,3,0,월수10:30-12:00,집702,박유하,한국어
9087,2,일문학과역사,전공필수,3,3,3,0,월수13:30-15:00,집702,박유하,한국어
9091,1,일본지역연구,전공필수,3,3,3,0,화목10:30-12:00,집502,이병진,한국어
9091,2,일본지역연구,전공필수,3,3,3,0,화목15:00-16:30,집502,이병진,한국어
8234,1,일본어교과교재연구및지도법,전공선택,3,3,3,0,월수13:30-15:00,집701,정혜경,한국어
8319,1,일본어논리및논술,전공선택,3,3,3,0,월수15:00-16:30,집701,정혜경,한국어
8392,1,일본의시대별문학,전공선택,3,3,3,0,화목13:30-15:00,집702,이응수,한국어
8742,1,국제통상개론,전공필수,2,3,3,0,월수15:00-16:30,집309,노성호,한국어
8742,2,국제통상개론,전공필수,2,3,3,0,화목12:00-13:30,집309,이기영,한국어
7751,1,중급중국어2,전공선택,2,3,3,0,화목13:30-15:00,집404B,박선영,한국어
7751,2,중급중국어2,전공선택,2,3,3,0,화목16:30-18:00,집404B,박선영,한국어
9498,1,중급중국어연습2,전공선택,2,3,3,0,월수10:30-12:00,집404B,조은정,한국어
8758,1,중국어능력시험,전공필수,3,0,0,0,,,노성호,한국어
9502,1,중국어회화2,전공필수,3,3,3,0,월수09:00-10:30,집404B,조은정,한국어
9506,1,중국문학과문화,전공필수,3,3,3,0,화목10:30-12:00,집309,강필임,한국어
8750,1,중국시장마케팅론,전공선택,3,3,3,0,월수12:00-13:30,집309,노성호,한국어
9110,1,중국무역실무,전공선택,3,3,3,0,월수10:30-12:00,집309,최필수,한국어
9806,1,문화유적현장실습1,전공필수,1,1,0,2,수13:00-15:00,집307,하문식,한국어
2084,1,역사와우리민족,전공선택,1,3,3,0,화16:30-19:30,집307,이부오,한국어
4570,1,역사학이란무엇인가,전공필수,2,3,3,0,금09:00-12:00,집307,박승범,한국어
9807,1,문화유적현장실습2,전공필수,2,1,0,2,수13:00-15:00,집307,하문식,한국어
4807,1,기독교와봉건제사회,전공선택,2,3,3,0,금12:00-15:00,집307,양재혁,한국어
6389,1,동양중세의사회와문화,전공선택,2,3,3,0,월09:00-12:00,집307,조원,한국어
4573,1,근대한국사회와제국주의,전공필수,3,3,3,0,목15:00-18:00,집307,김경태,한국어
4574,1,동아시아의근대화,전공선택,3,3,3,0,월12:00-15:00,집307,조원,한국어
4575,1,산업혁명과제국주의,전공선택,3,3,3,0,금15:00-18:00,집307,양재혁,한국어
8236,1,역사교과교재연구및지도법,전공선택,3,3,3,0,월수15:00-16:30,집307,하문식,한국어
8321,1,역사논리및논술,전공선택,3,3,3,0,화목13:30-15:00,집307,정연철,영어
4576,1,쟁점한국사2,전공선택,4,3,3,0,월수16:30-18:00,집307,하문식,한국어
7746,1,쟁점동양사,전공선택,4,3,3,0,수09:00-12:00,집307,최호현,한국어
8418,1,쟁점서양사,전공선택,4,3,3,0,화목12:00-13:30,집307,정영권,영어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,수18:00-19:00,,하문식,한국어
8737,1,교육심리의이론과실제,전공필수,1,3,3,0,수15:00-18:00,집408,박수원,영어
8736,1,인문학과교육,전공선택,1,3,3,0,금15:00-18:00,집407,김혜경,한국어
5072,1,교육행정의이론과실제,전공필수,2,3,3,0,월12:00-15:00,집407,곽창신,한국어
5285,1,교육공학의이론과실제,전공필수,2,3,3,0,수09:00-12:00,집407,이인숙,한국어
3740,1,현대교육사상,전공선택,2,3,3,0,목12:00-15:00,집407,이은선,한국어
5855,1,평생교육방법론,전공선택,2,3,3,0,화12:00-15:00,충102,방재임,한국어
7576,1,교육과정과프로그램개발,전공선택,2,3,3,0,화09:00-12:00,광715,이인숙,한국어
7712,1,교육통계,전공필수,3,3,3,0,수12:00-15:00,집501B,민경석,한국어
7713,1,평생교육프로그램개발론,전공선택,3,3,3,0,목09:00-12:00,집407,김경진,한국어
8235,1,교육학교과교재연구및지도법,전공선택,3,3,3,0,화09:00-12:00,집407,김희연,한국어
8320,1,교육학논리및논술,전공선택,3,3,3,0,화12:00-15:00,집407,이나현,한국어
8738,1,국제·다문화교육제도,전공선택,3,3,3,0,목15:00-18:00,집407,남상문,한국어
6703,1,심리검사,전공선택,4,3,3,0,월09:00-12:00,집407,김진희,한국어
7714,2,평생교육경영론,전공선택,4,3,3,0,화15:00-18:00,집407,강무섭,한국어
7715,1,성인학습및상담,전공선택,4,3,3,0,수15:00-18:00,집407,김진희,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,민경석,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,박수원,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이은선,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이인숙,한국어
172,1,경제원론2,전공필수,1,3,3,0,화목10:30-12:00,집308,주한광,영어
172,2,경제원론2,전공필수,1,3,3,0,월수15:00-16:30,집303,맹해양,중국어
172,3,경제원론2,전공필수,1,3,3,0,수금12:00-13:30,집308,진기명,한국어
182,1,경제통계,전공필수,1,3,3,0,금12:00-15:00,집303,이화영,한국어
182,2,경제통계,전공필수,1,3,3,0,목15:00-18:00,집308,이화영,한국어
209,1,계량경제학,전공필수,2,3,3,0,월수09:00-10:30,집303,김성은,영어
209,2,계량경제학,전공필수,2,3,3,0,월수13:30-15:00,집303,김성은,영어
1134,1,무역실무,전공선택,2,3,3,0,화목12:00-13:30,집402,이규창,한국어
8420,1,응용미시경제학,전공선택,2,3,3,0,수09:00-12:00,집402,이종은,영어
8421,1,개방거시경제학,전공선택,2,3,3,0,화목10:30-12:00,집303,이환호,한국어
649,1,국제금융론,전공선택,3,3,3,0,화목13:30-15:00,집303,주한광,한국어
7622,1,교통경제학,전공선택,3,3,3,0,월수16:30-18:00,집303,배기형,한국어
7975,1,무역결제론,전공선택,3,3,3,0,화15:00-18:00,집308,,한국어
8237,1,일반사회교과교재연구및지도법,전공선택,3,3,3,0,화09:00-12:00,광101,구유정,한국어
8322,1,일반사회논리및논술,전공선택,3,3,3,0,화12:00-15:00,광101,구유정,한국어
8423,1,금융경제론,전공선택,3,3,3,0,수10:30-13:30,집303,이상호,한국어
183,1,경제통합론,전공선택,4,3,3,0,금13:30-16:30,집308,진기명,한국어
193,1,경제학설사,전공선택,4,3,3,0,수13:30-16:30,집308,진기명,한국어
3529,1,한국무역론,전공선택,4,3,3,0,월10:30-13:30,집303,진기명,한국어
9104,1,국제통상학세미나,전공선택,4,3,3,0,화목15:00-16:30,집303,배기형,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김성은,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,배기형,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이재기,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이종은,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이환호,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,주한광,한국어
10351,1,대학생활과진로설계,중핵필수,1,1,0,1,월18:00-19:00,집311,Barry J. Devolin,영어
3725,1,행정학원론,전공필수,1,3,3,0,화목10:30-12:00,집311,이덕로,한국어
3725,2,행정학원론,전공필수,1,3,3,0,화목16:30-18:00,집311,오남경,영어
3736,1,헌법학원론,전공선택,1,3,3,0,금12:00-15:00,집311,신석범,한국어
10348,1,정치와정책,전공선택,1,3,3,0,월수10:30-12:00,집311,Barry J. Devolin,영어
2873,1,재무행정론,전공필수,2,3,3,0,월수09:00-10:30,집311,김태훈,한국어
3703,1,행정법,전공선택,2,3,3,0,금12:00-15:00,집403,김성배,한국어
9909,1,조직론2,전공선택,2,3,3,0,월수15:00-16:30,집311,이창길,한국어
9934,1,빅데이터와행정분석,전공선택,2,3,3,0,화목13:30-15:00,집402,손영환,한국어
686,1,국제행정론,전공선택,3,3,3,0,금15:00-18:00,집403,Shubha Shrikant Gokhale,영어
3698,1,행정관리론,전공선택,3,3,3,0,금09:00-12:00,집311,성시영,한국어
7182,1,행정규제론,전공선택,3,3,3,0,화목15:00-16:30,집311,이덕로,한국어
7245,1,행정개혁론,전공선택,3,3,3,0,월수12:00-13:30,집311,이창길,영어
8237,1,일반사회교과교재연구및지도법,전공선택,3,3,3,0,화09:00-12:00,광101,구유정,한국어
8322,1,일반사회논리및논술,전공선택,3,3,3,0,화12:00-15:00,광101,구유정,한국어
392,1,관료제도론,전공선택,4,3,3,0,금15:00-18:00,집311,서원석,한국어
3623,1,한국행정론,전공선택,4,3,3,0,월수16:30-18:00,집311,김태훈,한국어
